step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
18,PAYMENT,12612.28,C434622924,29388.67,16776.39,M814187500,0,0,0
16,PAYMENT,15064.33,C911664733,0,0,M1806802231,0,0,0
12,CASH_OUT,313261.38,C53721086,206733,0,C1063116402,337575,538894.01,0
38,CASH_IN,53938.19,C1650407352,19800000,19800000,C292255527,142253.35,88315.16,0
10,CASH_OUT,31624.18,C1753200002,0,0,C2076405817,204437.97,236062.16,1
20,PAYMENT,1988.68,C73755133,62619,60630.32,M87248224,0,0,0
43,PAYMENT,19596.72,C1403686050,75468,55871.28,M69115730,0,0,0
15,CASH_OUT,358640.39,C835071843,30143,0,C1564988655,102757.28,584053.73,0
42,CASH_OUT,549269.61,C1918719478,0,0,C1065444175,777849.83,1327119.44,0
94,CASH_IN,496508.88,C1065708403,1604149.14,2100658.03,C1232638408,1504398.54,1007889.66,1
18,CASH_OUT,200828.39,C150559376,5009,0,C383376140,101468,302296.39,0
15,PAYMENT,12647.96,C2064168797,396133.35,383485.39,M1402152136,0,0,0
20,CASH_IN,267492.29,C162190629,1416416.56,1683908.85,C1034631876,344877.39,77385.1,0
20,CASH_OUT,330574.05,C120873393,0,0,C644043506,372493.04,703067.09,1
38,PAYMENT,2178.21,C501592429,14858,12679.79,M158240122,0,0,0
7,PAYMENT,1407.67,C510635201,144251,142843.33,M478098502,0,0,0
38,CASH_OUT,176277.12,C2145656182,0,0,C1862287377,928133.74,1104410.86,0
17,CASH_OUT,56130.14,C1247568851,0,0,C1305830291,3705576.53,3761706.67,0
44,CASH_OUT,109426.61,C1940543062,0,0,C1599386412,142511.02,251937.62,0
19,CASH_IN,112132.14,C1749858293,2052578.06,2164710.19,C1505755152,19100000,18900000,1
18,PAYMENT,7983.24,C1879875515,0,0,M1029556636,0,0,0
12,CASH_IN,121838.87,C24780382,5368189.3,5490028.16,C1830344508,154886.12,273175.43,0
47,PAYMENT,10493.53,C1385580744,4448,0,M1114064726,0,0,1
36,PAYMENT,44403.44,C157201319,0,0,M24237112,0,0,0
9,CASH_OUT,25164.62,C1287282323,0,0,C1400181362,71132.15,41189.15,0
33,PAYMENT,3529.38,C1920931224,0,0,M1508202196,0,0,1
10,CASH_OUT,339599.79,C1998087058,57002,0,C542135723,0,631301.82,0
35,PAYMENT,7846.1,C326160368,30858,23011.9,M1121438903,0,0,0
37,PAYMENT,3088.96,C809234796,0,0,M1180945620,0,0,0
44,PAYMENT,8414.08,C577292849,49631,41216.92,M28583373,0,0,1
20,CASH_OUT,289910.08,C280862910,339,0,C453596808,754774.62,850934.89,0
19,CASH_IN,156407.83,C1390895523,3225169.95,3381577.78,C1887055737,446767.81,290359.97,0
9,CASH_OUT,138025.45,C998461281,0,0,C1675928509,199768,0,0
41,PAYMENT,7388.99,C2064536993,9043.55,1654.57,M192395642,0,0,1
14,TRANSFER,249969.37,C1425161427,5087,0,C508888184,0,249969.37,1
21,CASH_OUT,149752.16,C1811852592,2493,0,C603998536,20448.22,170200.38,0
15,CASH_OUT,197201.07,C2006974936,258,0,C638661471,646714.19,843915.26,0
18,CASH_IN,333060.12,C184997894,123543,456603.12,C126767968,165500.15,0,1
11,CASH_OUT,165556.69,C590237518,618394.9,452838.22,C347377186,203233.96,0,0
8,PAYMENT,9795.07,C760578294,433,0,M1232928571,0,0,0
39,PAYMENT,1940.9,C1518930438,192525.56,190584.66,M522096608,0,0,1
12,CASH_OUT,201272.21,C1431681975,10047,0,C1462700906,0,201272.21,0
,CASH_OUT,,C2097992111,,,C1776751094,,,
9,PAYMENT,20156.95,C479531151,507,0,M1959599943,0,0,0
10,CASH_OUT,42862.33,C2047969200,279,0,C58043329,25371,0,1
9,CASH_IN,219269.88,C1754070935,712686.16,931956.05,C1535481925,1477596.96,3632184.57,1
19,CASH_OUT,87984.88,C1786633894,16796,0,C88960282,2665,24000000,1
43,CASH_OUT,253247.37,C1745227735,0,0,C671189136,731207.33,984454.71,0
22,PAYMENT,13377.5,C1425628255,568475,555097.5,M352304765,0,0,1
17,PAYMENT,26663.37,C1557021178,4620,0,M405099081,0,0,0
19,CASH_IN,78891.31,C1985833554,212445,291336.31,C51776393,598313.07,519421.75,0
47,CASH_IN,53809.85,C790411676,176028.96,229838.81,C899527031,453659.12,399849.27,0
19,CASH_IN,248949.67,C900555523,17007,265956.67,C8464164,696336.97,447387.3,1
15,CASH_OUT,29073.4,C1568034923,0,0,C1951125091,1598843.74,1627917.14,0
45,PAYMENT,2605.77,C1868162405,532,0,M768924608,0,0,1
33,PAYMENT,6892.13,C1352635147,159262,152369.87,M2099942698,0,0,0
18,PAYMENT,8063.27,C118814898,0,0,M2109329040,0,0,0
13,CASH_OUT,239115.99,C1525469082,13774,0,C922343239,0,239115.99,1
38,CASH_OUT,152504.84,C251867052,0,0,C987134794,5618338.35,5770843.19,0
20,PAYMENT,4349.62,C1148341276,463,0,M1469447355,0,0,1
38,CASH_IN,425959.47,C499375425,16100000,16600000,C447934822,1777877.06,1351917.59,0
20,PAYMENT,1728.02,C1023652584,0,0,M171056025,0,0,0
19,TRANSFER,629966.92,C64781362,0,0,C577063402,10300000,11000000,1
16,CASH_IN,61221.25,C209897006,10300000,10400000,C1732616921,288830.99,227609.74,0
16,CASH_OUT,266830.32,C159096892,0,0,C1590351968,7800417.32,8067247.64,0
35,CASH_OUT,272834.06,C623695165,83596,0,C1921931302,0,272834.06,0
,PAYMENT,,C2097683264,,,M1776708407,,,
18,CASH_OUT,319170.6,C402391328,32007,0,C408628795,46079.98,365250.58,1
,CASH_IN,,C966491709,,,C502295547,,,
14,PAYMENT,19558.18,C1446406543,88066.96,68508.78,M1152015646,0,0,0
17,CASH_OUT,257648.34,C1864987196,0,0,C60216880,5498797.34,5813498.25,0
,PAYMENT,,C1016744856,,,M205842641,,,
12,PAYMENT,7561.53,C298153110,429417,421855.47,M916722722,0,0,1
10,CASH_OUT,247140.92,C456084248,0,0,C902474572,2066419.43,2313560.35,0
38,CASH_IN,133583.27,C1460003005,3904657.41,4038240.68,C903512667,537486.57,403903.3,0
39,PAYMENT,1440.44,C636973390,10463,9022.56,M1586195570,0,0,0
11,CASH_OUT,133244.35,C1272184830,0,0,C1007251739,258103.28,214110.26,0
,CASH_OUT,,C1603429058,,,C2013268980,,,
11,PAYMENT,8730.48,C1872700321,0,0,M1280558090,0,0,0
35,CASH_IN,119093.88,C773311924,83203,202296.88,C304225173,0,0,0
17,PAYMENT,17960.92,C379798012,378459.93,360499.01,M1616440213,0,0,0
21,PAYMENT,10327.23,C293676866,187520,177192.77,M168559788,0,0,1
45,CASH_OUT,189258.12,C583279867,128,0,C113855152,0,189258.12,1
41,PAYMENT,18848.42,C819959229,0,0,M747689552,0,0,0
10,PAYMENT,15816.27,C1892175373,386,0,M633288828,0,0,0
14,PAYMENT,10352.21,C559483099,2887,0,M1601544474,0,0,1
8,PAYMENT,11600.64,C275698346,171675.39,160074.75,M1947169936,0,0,0
47,PAYMENT,541.96,C1391382665,280263.29,279721.33,M1124794371,0,0,0
20,CASH_OUT,141285.49,C1049542567,15971,0,C1711350924,6022695.08,6443830.08,0
19,PAYMENT,4054.46,C2110342774,357033,352978.54,M1360061871,0,0,0
21,TRANSFER,522408.08,C477662346,24838,0,C599750814,157891.35,680299.43,1
42,CASH_IN,105539.33,C190046294,1048860.06,1154399.38,C1639486608,604435.97,498896.64,0
10,PAYMENT,10360.99,C57172910,360475.2,350114.22,M2070174993,0,0,0
6,CASH_IN,218225.2,C290137108,7231179.03,7449404.23,C1782113663,1194467.76,1477358.35,0
17,CASH_IN,106339.3,C784162631,2902999.06,3009338.35,C972921679,257128.34,150789.04,0
9,PAYMENT,22455.32,C1171725557,0,0,M1964586914,0,0,1
17,PAYMENT,731.44,C1333236405,0,0,M1651574478,0,0,0
17,PAYMENT,4962.74,C399280763,735627.05,730664.31,M275074942,0,0,0
40,CASH_IN,39843.02,C2124246223,1585038.09,1624881.11,C652907257,819809.5,779966.48,1
12,CASH_IN,124343.68,C1739079199,219415.56,343759.24,C2067466390,5472892.17,5699439.54,0
12,TRANSFER,2132686.37,C380250672,80236,0,C1624708898,93226,2703281.76,0
44,PAYMENT,9714.01,C1668067557,79589.86,69875.85,M990638289,0,0,0
19,CASH_OUT,194398.09,C564266177,9190,0,C670526499,0,194398.09,0
10,PAYMENT,3090.4,C1568893147,10962,7871.6,M1772871163,0,0,0
44,PAYMENT,3720.21,C1939797038,4025,304.79,M1053964407,0,0,1
15,CASH_OUT,67246.92,C236470725,12579,0,C1113095645,0,67246.92,0
,TRANSFER,,C10460783,,,C1765616902,,,
18,CASH_IN,39921.39,C1774143933,419395.38,459316.76,C616244771,3232642.74,3192721.35,0
18,PAYMENT,6398.52,C549327974,603801.13,597402.61,M1187181262,0,0,0
37,CASH_OUT,134298.24,C2146718978,0,0,C233156508,924486.91,1137432.62,1
15,PAYMENT,19100.46,C1643031912,5528,0,M260639730,0,0,0
39,PAYMENT,6280.81,C1108653702,0,0,M561323943,0,0,0
33,TRANSFER,168963.73,C1311754443,0,0,C293280822,2738918.1,2907881.83,0
45,CASH_OUT,165302.96,C1540894918,0,0,C301317815,325292.19,490595.14,1
20,CASH_OUT,511912.65,C988372395,0,0,C1426103533,1555487.11,2067399.76,0
10,PAYMENT,8794.46,C1027353680,98700,89905.54,M962826701,0,0,0
8,PAYMENT,10079.84,C1301032953,10058,0,M1227593995,0,0,0
36,PAYMENT,32332,C241326737,1071.79,0,M415184466,0,0,0
18,CASH_IN,99391.3,C403344684,3974727.77,4074119.07,C873595217,223073.07,0,0
37,CASH_OUT,116668.68,C942603730,312642.99,195974.31,C1489675165,240083.32,356752,0
12,CASH_OUT,34744.2,C121294071,0,0,C986473968,2282884.39,3083937.36,1
35,PAYMENT,7444.89,C1828308616,0,0,M371708449,0,0,0
16,CASH_OUT,524815.95,C203409414,14771,0,C2059929153,0,524815.95,0
37,CASH_OUT,105283.57,C1322342,0,0,C2061223854,2003584.25,2108867.81,0
33,CASH_IN,185647.42,C1169708804,1186711.19,1372358.61,C1763524045,3462088.47,3276441.04,0
35,PAYMENT,8540.53,C561756750,593867.7,585327.17,M1056933421,0,0,1
48,CASH_OUT,111080.83,C2077653338,157259.49,46178.66,C384062473,3279972.52,3391053.35,0
14,CASH_IN,586976.87,C113590311,8233944.73,8820921.6,C510382951,4050551.87,3463575,0
37,CASH_OUT,354102.89,C1012378462,75472,0,C370980979,0,354102.89,1
42,PAYMENT,22180.47,C1249968586,13664,0,M816038854,0,0,0
33,PAYMENT,39034.46,C1454863907,987118.92,948084.46,M979628424,0,0,0
12,CASH_OUT,359271.46,C1066249588,0,0,C214581584,2090325.46,3181133.08,1
21,PAYMENT,5089.56,C559561710,15667.71,10578.16,M229843160,0,0,0
40,CASH_IN,133277.75,C1777106537,4522405.42,4655683.16,C1957077955,1570709.83,2561960.64,0
21,PAYMENT,13380.89,C487287932,396298.91,382918.02,M1713578389,0,0,0
17,PAYMENT,7592.28,C1746981733,0,0,M999321538,0,0,0
20,PAYMENT,11217.83,C456098018,0,0,M136459178,0,0,1
20,CASH_OUT,128115.01,C1347580402,0,0,C1847078828,462000.9,435000.07,0
43,PAYMENT,6096.91,C1335963856,75461.99,69365.08,M551557240,0,0,0
36,CASH_IN,21566,C1337284880,7013277.03,7034843.03,C112127247,401090.59,379524.58,0
39,PAYMENT,7595.05,C1966530961,0,0,M1887111385,0,0,1
33,CASH_OUT,324271.8,C538928281,0,0,C1160051020,601481.67,925753.47,0
44,CASH_IN,172403.38,C2143414823,106991,279394.38,C638498573,87504.93,0,0
15,CASH_OUT,257470.38,C1963200168,603253,345782.62,C415728486,552396.09,809866.47,1
41,CASH_OUT,65489.07,C299859431,0,0,C390561291,2713142.75,3588231.34,0
41,CASH_OUT,8186.82,C571208825,29000,20813.18,C481416943,1305246.4,1313433.22,0
15,PAYMENT,6837.21,C134005163,15667,8829.79,M174420767,0,0,0
37,CASH_OUT,86261.13,C1885375575,24575,0,C664668790,258630.88,344892.01,0
42,TRANSFER,74463.44,C1898990765,249756.97,175293.53,C2078011503,3263116.49,3337579.93,0
20,CASH_OUT,214654.89,C2049270815,0,0,C1354952534,6771024.03,6985678.93,1
40,TRANSFER,164376.6,C1426383335,53098,0,C888171284,520495.91,684872.51,0
13,PAYMENT,12471.46,C1332176502,483945.23,471473.77,M437577253,0,0,1
48,CASH_IN,273982.55,C1164723947,4896093.18,5170075.73,C128832991,695665.39,421682.83,0
95,PAYMENT,25963.87,C1657375088,51929,25965.13,M2101072609,0,0,0
37,CASH_OUT,31638.26,C1491215091,0,0,C400115590,692558.9,724197.16,1
10,CASH_OUT,185386.32,C278387637,0,0,C1328839342,237459.14,422845.47,0
38,CASH_OUT,297255.63,C1306087921,0,0,C1281630609,371894.28,669149.91,0
21,PAYMENT,4601.04,C47943751,6166,1564.96,M137616043,0,0,0
18,CASH_OUT,122952.51,C1284948786,495743,372790.49,C771091148,0,122952.51,0
21,CASH_IN,85630.58,C674355327,2714393.35,2800023.93,C16972726,162232.14,76601.56,1
12,TRANSFER,487295.72,C2081820509,341414,0,C760557621,24967,512262.72,0
14,PAYMENT,11964.29,C673668944,0,0,M1168374120,0,0,0
43,CASH_OUT,353891.04,C1851740178,0,0,C1848015235,719884.19,1073775.23,0
18,CASH_OUT,174783.32,C771970139,109,0,C776900200,488,301946.19,1
38,CASH_OUT,35946.74,C1072701113,0,0,C1815066294,1652483.26,1696017.83,0
35,CASH_IN,128617.37,C1472909020,20265,148882.37,C123428105,204620.45,76003.08,0
12,PAYMENT,43697.53,C859587504,0,0,M443623725,0,0,1
,CASH_OUT,,C277763258,,,C1925322228,,,
19,CASH_IN,88563.47,C354045477,7551203.27,7639766.75,C348548175,1703863.06,1615299.59,0
10,CASH_OUT,299492.07,C463850814,0,0,C2007149130,583084.24,738714.53,0
,CASH_OUT,,C1410071288,,,C1988065312,,,
18,PAYMENT,15175.43,C1732292708,0,0,M1540220874,0,0,1
16,PAYMENT,29557,C1014480405,0,0,M386449174,0,0,0
41,CASH_IN,144424.12,C1271067159,6835234.79,6979658.91,C632451489,7587987.58,7443563.45,0
34,PAYMENT,1524.51,C2098393519,12439,10914.49,M893700276,0,0,0
9,CASH_OUT,74692.67,C1937033679,47273,0,C54822654,0,124955.51,0
37,CASH_OUT,61007.99,C1124128831,0,0,C929849983,3449082.91,3510090.9,1
45,TRANSFER,211435.06,C750147653,100193,0,C93879378,123488.07,334923.12,0
39,PAYMENT,5588.89,C1998282333,51225,45636.11,M768125934,0,0,0
38,CASH_IN,280804.6,C710773643,471737.32,752541.92,C862248160,463939.01,183134.41,0
44,CASH_IN,72014.5,C2016472590,168377,240391.5,C1009901500,523384.7,451370.2,0
8,CASH_OUT,162111.61,C966904906,0,0,C865922491,492674.45,796889.49,1
11,CASH_IN,309500.83,C817156736,2452361.83,2761862.66,C763877378,3558556.28,3339409.51,0
34,PAYMENT,17194.84,C1359270475,21404,4209.16,M747400649,0,0,0
42,CASH_OUT,42977.56,C1754468117,18650,0,C506087834,275908.74,318886.3,0
43,CASH_OUT,231641,C423553205,30718,0,C871787171,0,231641,0
36,PAYMENT,13915.09,C2033641199,59231.75,45316.66,M1229306003,0,0,1
18,CASH_OUT,8381.09,C15743382,140472,132090.91,C1047864113,24444.73,32825.82,0
15,PAYMENT,4953.58,C1271151459,5008,54.42,M590136595,0,0,0
9,PAYMENT,3858.53,C835305870,143,0,M1531648069,0,0,0
42,CASH_OUT,72662.3,C1432615698,51681,0,C2064194076,751650.63,824312.93,1
18,PAYMENT,3408.69,C1062793911,0,0,M12876932,0,0,0
42,TRANSFER,1854914.42,C742569413,0,0,C1540214605,4248617.06,6103531.48,0
43,CASH_IN,379071.45,C2080144287,19800,398871.45,C114618982,93832.38,0,1
22,CASH_OUT,85720.31,C1733321887,0,0,C1973538135,5096089.73,5181810.04,0
16,PAYMENT,2105.89,C1163296349,0,0,M700289716,0,0,0
45,PAYMENT,6741.38,C1290819722,104,0,M1054011102,0,0,1
19,PAYMENT,3329.58,C607594326,15037,11707.42,M2027469834,0,0,0
37,CASH_IN,342485.9,C835822628,306929.28,649415.18,C1970866392,644778.76,302292.86,0
34,PAYMENT,34950.15,C187031956,49668,14717.85,M1885749882,0,0,0
15,PAYMENT,36368.4,C1399483296,1108386.1,1072017.7,M1820821667,0,0,0
24,PAYMENT,18383.03,C1727723813,99609,81225.97,M1514594777,0,0,1
44,CASH_OUT,248867.32,C1206512013,19967,0,C163538504,0,248867.32,0
36,CASH_OUT,215959.46,C1606272567,110139.97,0,C1775951327,301234.54,517194.01,0
21,PAYMENT,24303.84,C1330438542,37521,13217.16,M354453241,0,0,0
9,PAYMENT,1766.09,C1274043604,146270.74,144504.65,M1759310293,0,0,0
33,PAYMENT,20772.33,C2141046153,7480.75,0,M1579056956,0,0,0
43,CASH_IN,231465.25,C879477784,12644,244109.25,C1471587443,50372.87,0,0
18,CASH_IN,366208.59,C424654186,16000000,16400000,C1495724689,695745.28,329536.7,1
44,CASH_IN,206638.03,C1417857003,2840197.8,3046835.83,C849038219,2255576.97,2048938.93,0
7,CASH_IN,193463.21,C1183467124,6665931.62,6859394.82,C2145942542,590416.37,226184.3,0
36,PAYMENT,4798.27,C997960498,0,0,M751392938,0,0,1
13,PAYMENT,20580.8,C1969773864,206408.07,185827.28,M130764062,0,0,0
21,CASH_IN,403015.89,C225956305,8613241.11,9016257,C43121577,2096272.87,1693256.98,0
11,CASH_IN,20004.43,C371322836,112705,132709.43,C1861852584,0,0,0
40,CASH_IN,192212.36,C665472478,11477,203689.36,C1327343835,1584226.89,1811580.63,0
15,CASH_OUT,104756.77,C357890747,95347.85,0,C471821863,0,104756.77,1
36,PAYMENT,31843.32,C2118859966,158218.48,126375.15,M1953885010,0,0,0
17,CASH_IN,163740.69,C612858653,30136,193876.69,C1736467860,1434877.68,1271136.99,0
16,CASH_OUT,647522.55,C697904942,102403.01,0,C1949047779,30393.34,561230.85,0
16,PAYMENT,14783.95,C320488064,539,0,M956472108,0,0,0
,CASH_OUT,,C2028686591,,,C1071129276,,,
14,CASH_OUT,125685.9,C1301893519,0,0,C50436271,327874.78,883587.42,0
9,PAYMENT,35516.57,C780091088,0,0,M202146124,0,0,1
35,PAYMENT,15013.88,C1163325879,0,0,M1199279021,0,0,0
9,PAYMENT,6401.93,C637832614,29436.07,23034.14,M1481991127,0,0,0
13,CASH_IN,76967.85,C2072260956,225637,302604.85,C1782098044,1685744.35,1608776.5,0
18,CASH_IN,12104.57,C1938912209,0,12104.57,C1723043606,0,0,0
12,CASH_IN,259339.87,C1721885200,13000000,13200000,C580675565,829716.88,1983039.36,0
37,PAYMENT,15719.66,C932494819,14,0,M867007893,0,0,0
17,CASH_IN,234460.56,C237959000,2312346.25,2546806.81,C1398304707,11400000,11200000,1
14,PAYMENT,3807.23,C1927192069,47053,43245.77,M813536934,0,0,0
,CASH_OUT,,C959979391,,,C444002712,,,
18,CASH_IN,21098.85,C624716676,24463,45561.85,C91304281,0,0,0
9,CASH_OUT,158177.48,C1744595825,20748,0,C187558406,11596,6588115.53,0
44,TRANSFER,303959.77,C1914299134,284313.25,0,C380282737,486756.89,790716.66,0
12,CASH_OUT,293456.49,C946820872,5094,0,C1713794884,3235619.19,3548907.92,1
36,CASH_OUT,187492.94,C1130050159,0,0,C802581781,1375869.79,1563362.73,0
15,TRANSFER,1178297.8,C1131389406,100683,0,C1415372947,78300.06,1422264.98,1
22,DEBIT,6774.83,C2091201319,19337,12562.17,C2100335218,109434.93,116209.76,0
41,PAYMENT,9162.15,C226459802,0,0,M1197951865,0,0,0
39,CASH_IN,108507.93,C1903594655,1586366.41,1694874.35,C985281355,2036368.16,1927860.23,0
38,CASH_OUT,110832.56,C1117139005,32156,0,C233338494,1587695.53,1902778.74,0
37,CASH_IN,250511.41,C2143395027,6732510.48,6983021.9,C1913689852,913432.78,662921.37,1
8,PAYMENT,6130.87,C1552342513,30797,24666.13,M1864986987,0,0,0
47,PAYMENT,9398.42,C539599127,0,0,M507800662,0,0,0
20,PAYMENT,1532.06,C459038306,20822,19289.94,M236443847,0,0,0
36,PAYMENT,14441.54,C898557377,141735,127293.46,M1875611051,0,0,0
20,PAYMENT,9400.75,C1358919793,6186,0,M1140838912,0,0,1
15,CASH_OUT,33359.67,C777774456,10278,0,C26815371,181565.36,214925.04,0
40,PAYMENT,22858.62,C830539445,0,0,M1513893345,0,0,1
43,CASH_IN,218091.62,C119386953,6483,224574.62,C1607757761,1216084.21,997992.59,0
16,CASH_OUT,333201.96,C1540629533,41162,0,C320931047,4554122.69,4887324.65,0
14,CASH_IN,220153.09,C1251994242,4332,224485.09,C1085256516,0,0,0
18,CASH_OUT,12106.96,C2072666349,426033,413926.05,C1890125108,0,160267.67,1
19,PAYMENT,221.56,C495844216,82397,82175.44,M842651069,0,0,0
10,CASH_IN,171314.19,C1686818515,22110,193424.19,C588441760,241840.59,70526.4,0
8,CASH_OUT,68334.76,C2002148292,0,0,C1195378184,772692.89,1613158.27,1
14,PAYMENT,21767.07,C559997132,0,0,M1295646592,0,0,0
7,PAYMENT,6876.93,C582146531,5420,0,M1130368480,0,0,0
8,PAYMENT,15746.45,C1659836163,0,0,M482539656,0,0,1
,CASH_IN,,C1868825250,,,C1007216312,,,
22,CASH_IN,107620.73,C765800057,10600000,10700000,C360148500,881197.58,773576.84,0
17,PAYMENT,10373.69,C2071990926,89456.31,79082.61,M896160554,0,0,0
16,CASH_OUT,254541.63,C1636883499,0,0,C2095552565,813129.7,1067671.32,0
19,TRANSFER,143462.37,C1741423696,0,0,C67890151,532143.15,675605.52,1
11,PAYMENT,11892.21,C597241496,0,0,M1369506009,0,0,0
45,CASH_OUT,90251.83,C1097514106,0,0,C1513131155,1570508.78,1660760.61,1
19,CASH_OUT,184305.25,C240542954,22286,0,C856295815,1621769.84,1806075.09,0
18,CASH_IN,229501.57,C814553784,2573115.51,2802617.07,C1635167070,385504.03,156002.47,0
18,CASH_IN,267571.51,C1517940803,1162762.35,1430333.85,C2114134621,5352265.29,5084693.78,0
8,CASH_IN,346933.6,C108411710,829051.09,1175984.69,C1909597726,686158.34,494709.81,0
41,PAYMENT,1227.34,C525870713,0,0,M612926586,0,0,1
40,PAYMENT,2042.87,C1086158190,462968.35,460925.48,M224046861,0,0,0
35,PAYMENT,9922.5,C754233855,565643.58,555721.09,M748473218,0,0,0
36,PAYMENT,18722.46,C222775053,0,0,M537722115,0,0,0
43,CASH_IN,2891.45,C1060055087,3156935.32,3159826.77,C254769958,318930.64,316039.19,0
,CASH_IN,,C2004412763,,,C367497517,,,
,PAYMENT,,C1099981739,,,M941873745,,,
36,PAYMENT,22703.07,C832480471,164,0,M782355747,0,0,0
,PAYMENT,,C434904234,,,M7922230,,,
43,PAYMENT,1735.15,C834510177,20812,19076.85,M1894339827,0,0,0
35,CASH_OUT,54707.21,C66286118,0,0,C1956985020,269924.07,324631.28,0
42,CASH_OUT,248147.52,C1317963840,0,0,C1811038538,397307.46,645454.98,1
15,PAYMENT,8368.93,C1243754930,190211.82,181842.89,M1940084717,0,0,0
36,CASH_OUT,195905.73,C1553053650,51282,0,C109072255,55219.47,251125.19,1
9,CASH_OUT,18124.63,C1245078909,0,0,C1651476410,154571.24,19609.07,0
36,TRANSFER,1389459.9,C231656642,1581,0,C1419203693,95103.03,1484562.93,0
21,PAYMENT,847.07,C1353554326,0,0,M282644743,0,0,0
11,PAYMENT,12478.66,C1443513189,13650.17,1171.5,M1848479123,0,0,0
42,PAYMENT,1548.78,C1992189025,48084.73,46535.95,M995861647,0,0,0
42,CASH_IN,19430.02,C81532009,9591445.66,9610875.69,C691276745,733497.46,592510.71,1
17,TRANSFER,318430.69,C82949579,0,0,C184224366,542079.92,860510.61,0
35,PAYMENT,8494.89,C1061864597,185,0,M1774765614,0,0,0
44,CASH_OUT,113856.41,C1956594092,0,0,C1826908264,313437.01,427293.42,0
21,CASH_OUT,43425.25,C1930421012,22222,0,C1986105528,499011.22,542436.47,1
14,CASH_OUT,215630.13,C1953692294,54961,0,C873941629,358874.46,381059.09,0
35,TRANSFER,676627.43,C283956778,12327,0,C1684352752,2692273.61,3368901.04,0
17,CASH_OUT,223248.91,C1403684402,0,0,C1014895017,487539.16,710788.07,0
11,PAYMENT,24470.15,C567296812,0,0,M196950032,0,0,0
33,CASH_OUT,93792.37,C240456394,40238,0,C2022973332,77774.87,171567.24,0
42,CASH_OUT,232420.57,C2010152850,0,0,C1167029703,1270564.34,1502984.9,0
46,CASH_IN,81363.02,C1769846451,8683217.95,8764580.98,C518773073,1723524.56,1642161.54,1
33,CASH_OUT,143961.27,C808996842,0,0,C131817181,7716104.37,7860065.64,0
37,CASH_OUT,230295.64,C1343450741,0,0,C1075078251,468595.21,698890.85,0
15,CASH_OUT,513597.34,C1847204388,0,0,C1025978207,968090.99,1705001.05,1
10,TRANSFER,1020002.18,C715426281,39657,0,C329829198,10000000,11000000,0
40,CASH_IN,245435.86,C322999576,15400000,15600000,C1474072373,424009.89,178574.03,0
18,CASH_IN,53645.26,C1330173483,244783.52,298428.78,C1646743272,189905.87,84637.46,1
34,CASH_IN,206691.32,C1656783122,1587658.01,1794349.34,C1906714765,10200000,9801372.78,0
8,CASH_IN,486195.11,C632476773,128,486323.11,C403147759,55290.48,0,0
,PAYMENT,,C479041383,,,M464980033,,,
9,CASH_OUT,487909.11,C1682394943,21676.75,0,C479713830,1367,31651.34,0
13,PAYMENT,4625.84,C1304639500,0,0,M2033595607,0,0,0
18,PAYMENT,9133.82,C390028221,51567,42433.18,M1480199994,0,0,1
36,CASH_IN,73795.58,C832168085,1792603.4,1866398.98,C1992308619,1166932.55,1093136.97,1
20,PAYMENT,13737.95,C2069805850,210823.39,197085.44,M1540254310,0,0,0
8,CASH_OUT,33349.93,C1132288516,203144.76,169794.82,C1040847151,5607870.2,7984433.54,0
44,PAYMENT,3593.34,C840082483,408155,404561.66,M1327183025,0,0,1
33,TRANSFER,228332.01,C428401736,185027.1,0,C1162110194,1192457.17,2823387.51,0
17,PAYMENT,18554.25,C1588147091,0,0,M14495034,0,0,0
,CASH_IN,,C643561212,,,C514214236,,,
44,CASH_IN,276038.02,C577070046,5299126.95,5575164.98,C1798111907,876474.75,600436.73,0
37,CASH_IN,256727.36,C1750119260,6200388.56,6457115.92,C950835274,363429.86,106702.5,0
7,CASH_OUT,151749.75,C2081344959,0,0,C1339257929,321773.68,561712.86,1
42,CASH_IN,63155.66,C1810434816,7608026.97,7671182.63,C170482475,117879.71,54724.05,0
12,CASH_OUT,438548.43,C1664232802,0,0,C1148052483,1168958.83,3142412.78,0
19,PAYMENT,5712.47,C1691402150,325503.35,319790.88,M1688629972,0,0,1
94,TRANSFER,147151.72,C2077515820,10831,0,C1314008804,0,147151.72,0
94,CASH_OUT,26528.49,C2008072101,0,0,C2129970455,373502.4,400030.89,1
21,CASH_OUT,81054.64,C512783821,0,0,C598269363,764400.83,845455.48,0
12,CASH_IN,207083.32,C1233779834,9432656.23,9639739.55,C235219816,308597.58,62958.4,0
38,CASH_IN,20375,C2096094043,5608535.6,5628910.59,C2048391375,291920.13,1426366.72,1
43,CASH_IN,150790.29,C814047268,6555,157345.29,C1094496715,643752.42,492962.13,0
16,CASH_OUT,233472.81,C1093257852,0,0,C855615468,466683.26,683603.7,0
41,CASH_IN,67139.83,C531970441,121530,188669.83,C640122245,532668.36,465528.53,0
9,PAYMENT,15235.25,C1809693276,151575,136339.75,M1790641423,0,0,1
39,CASH_OUT,59731.51,C2132593632,137968,78236.49,C1181065564,0,59731.51,0
14,CASH_OUT,407039.55,C1039954150,47931.45,0,C1993331080,426400.1,1684716.73,0
